,Module_1,Module_2,Module_3,Module_4,Module_5,Module_6,Module_7,Module_8,Module_9,Module_10,Module_11,Module_12,Module_13,Module_14,Module_15,Module_16,Module_17,Module_18,Module_19,Module_20,Module_21,Module_22,Module_23,Module_24,Module_25,Module_26,Module_27,Module_28,Module_29,Module_30,Module_31,Module_32,Module_33,Module_34,Module_35,Module_36,Module_37,Module_38,Module_39,Module_40,Module_41,Module_42,Module_43,Module_44,Module_45,Module_46,Module_47,Module_48,Module_49,Module_50,Module_51
ERX1121395_ERX1121395,-0.05305291877150235,-0.17989450034474386,0.01884402633851484,0.20596316291692213,0.21870252967697373,0.23338320224111492,0.4209535279575093,-0.0332732521686717,-0.13094772901749463,-0.04242906144329315,-0.36040763543640003,-0.5501715379926817,-0.14487811397817746,-0.018436897091083676,0.18299514636866432,-0.5436222220417055,-0.1711262639546124,0.2636092137887358,-0.6313266783139012,0.16276864020826154,0.3546834520534935,-0.06387854171460182,-0.05777318315861562,0.6394186602233143,-0.29393319814677604,-0.050658141321644805,0.8933287841985376,0.3117484089846793,0.2539717099923483,-0.07083394364952511,0.0648943507706557,-0.1852029101744124,1.4077311912345616,-0.20440697882667533,0.4385148816265201,0.502879808913602,-0.08213791174503227,0.4499276824686689,0.33026726866257117,-0.39411473526654195,-0.05648898236923938,3.176317778382915,-0.2568714916680772,-0.25863642045382695,0.4833136628627057,-0.3187743183252581,-0.3120505624596669,-0.9845052096203205,0.11204271383277664,-4.080113865063395,0.8809153829818768
ERX1121393_ERX1121393,-0.14292267117150237,-0.04352433734474387,0.028931166338514863,0.14885496291692213,-0.05425549032302626,0.549016262241115,0.3186295832969309,-0.007371226228865969,-0.12979022751749464,-0.04242906144329315,-0.3686907054654205,-0.5273438779926818,0.14872991378924894,-0.025500642665440637,-0.189988067741024,-0.4550503772334252,-0.1789555253560004,-0.43970127158268346,-0.5526583344404281,0.09027200992016882,-0.11126558941321074,-0.06387854171460182,-0.05777318315861562,-0.20633830066408132,-0.22614009775110194,-0.053821943202011044,0.39272933969809487,0.09170487898467927,-0.30690571442744824,-0.17147846972302982,-0.15943903733076625,-0.1852029101744124,1.0677922578178678,0.016885279823284638,0.9356433295987756,0.14784478952687796,-0.18205450174503227,-0.15152385943261049,0.3060358790336184,-0.5364626495084011,0.2215348397290977,2.2080072783029117,0.045465356898589826,-0.19901456045382693,0.8264849065766786,-0.43311327915780456,-0.28698765389531256,-0.27039565182713116,-0.04698467071220391,-3.7629845298624063,0.05671785298187687
ERX1121392_ERX1121392,-0.07869058377150236,-0.18790863734474386,0.21608664633851485,0.18160888291692212,-0.05425549032302626,0.11329982224111496,0.4792659519736766,-0.039340201582140015,-0.06892923201749462,-0.03881491984329315,0.04635438359030264,-0.5744902579926818,0.17739473673325723,-0.05041250709231539,-0.05024846423560181,-0.4935842847862751,-0.00596189959497917,-0.3176034749356129,-0.050288245105286844,-0.2259557230535294,-0.017713035118468556,0.2026519282853982,-0.05777318315861562,0.26342435359437033,-0.2652342585260777,-0.020718623690165576,0.108512031898083,-0.07618516101532072,0.1627216049719713,0.2812449415574041,-0.28160576413596233,-0.18279236417441241,1.000285494778712,-0.07503264408454316,0.5522729231569568,0.060911255917107,-0.12862076174503229,0.07875247471795088,-0.0042311746487389,-0.4077606083424805,-0.017548797457211496,1.8875461417221675,0.1197509322215396,-0.09938525045382693,0.055772262167861575,-0.6242834408112279,-0.16553379712778926,-0.4521336684288221,0.22247557481016234,-1.8684255270208388,0.014773742981876892
ERX1121396_ERX1121396,-0.14326262997150235,-0.09361557334474387,0.11865710633851484,0.11751826291692213,-0.05425549032302626,0.19501504224111493,0.6677953299926,-0.051981776330219526,0.1242480209825054,-0.04242906144329315,-0.03880459651353607,-0.3774902179926818,0.1375431816644136,-0.25797908427626437,-0.032706296222623776,-0.4720959917556326,0.21074303400388017,0.20754118706254943,-0.19034360987421717,0.15630633833030516,0.43384455275718103,-0.06387854171460182,-0.05777318315861562,0.31823948058887286,-0.30193988408408506,-0.03424445408375692,0.34322707103961947,-0.1842128810153207,-0.06522638994012098,0.16945175403782775,-0.09633714137571969,-0.1852029101744124,1.2841986076749834,0.44069606722051147,1.0378084668660694,0.2414284527203585,-0.018488731745032294,0.2707233074805053,0.146174432526743,-0.46622553407400935,-0.2135897921131218,3.410086561449777,-0.21073070116011244,-0.08314521045382692,1.2295331218826349,0.9282643081839972,-0.15891863991634592,-0.3706739708518551,0.4727329711307142,-2.6789785629179352,-0.04188251701812312
ERX1121394_ERX1121394,-0.14523733377150236,-0.18790863734474386,-0.07568983766148515,-0.04001711708307787,-0.05425549032302626,-0.21855817775888506,-0.45665410008436375,-0.053670286872065986,-0.13094772901749463,0.23538578855670683,-0.3503933360101724,-0.5937671179926818,-0.27768947236497526,-0.841831075223785,-0.03680554007960418,-0.10300307893737798,-0.10931433857951606,-0.4476312428568635,-0.19397942721127925,-0.6448223799736995,-0.1252177030566673,-0.06387854171460182,-0.05777318315861562,-0.0500054110748549,-0.30193988408408506,0.0041301923984039535,0.6038666428166584,-0.29634289101532074,-0.2514851052056913,-0.16685093917646165,-0.2907979724339996,-0.1852029101744124,0.5267675662470066,-0.18968427335297428,0.060142761149743595,0.10593488344196889,-0.015112611745032256,-0.7736454758069269,-0.4363510708643262,-0.461502548749151,0.5640723229732258,-0.9751042687845581,-0.22599476605607782,-0.25863642045382695,0.39882789667281027,-2.3122330410327385,-0.8321421325897145,-0.5850497692795478,-0.5998362369862162,-3.0509966272548557,0.34370528298187686
ERX1121398_ERX1121398,-0.13494267777150237,-0.18790863734474386,-0.13039090366148515,0.2952936629169221,-0.05425549032302626,-0.21339810005888507,0.680979781748928,-0.053670286872065986,-0.13094772901749463,-0.04242906144329315,0.338449251569096,-0.6490951879926818,0.33944746059062936,-0.7154634737229845,-0.0026832237612857968,0.11140840945331043,0.11918322210315935,0.2884501554785617,-0.7588643931008472,-0.21531846282230904,0.26944260016930477,-0.06387854171460182,-0.055201509606817044,0.3352804725329277,-0.30193988408408506,-0.03183241590988514,0.815479784975053,-0.2911828133153207,0.1979397330432653,-0.29469575611494836,-0.2858624768180438,-0.1852029101744124,1.2301398079521766,-0.20388558619513253,0.5238363347734101,0.571616124388401,-0.24133732174503228,0.24869009428096112,-0.38164685283077926,-0.039272878665044475,0.35360623532547275,3.2230900328743672,0.20358103813667983,-0.24834176445382694,0.19029554661929216,0.3141070033555955,0.10829921482990068,-0.8953812526557515,0.2598903251556097,-2.8277156707677764,0.3530150829818769
ERX1121397_ERX1121397,-0.14523733377150236,-0.08921908334474386,0.010758336338514862,0.018728402916922127,-0.05425549032302626,0.07937920224111494,0.4000892214673444,0.053587472342956015,-0.026851065017494624,-0.04242906144329315,-0.5152949665011242,-0.3639135179926818,-0.04635452688994418,-0.2926718944222067,0.21913611205866018,-0.48957093226328335,0.05215801152231614,0.05612381390784282,-0.3020997788763288,-0.1945008100426764,-0.0517123451436427,-0.06387854171460182,-0.02476535278331496,0.48394402727668373,-0.28569613820892803,-0.015634079385092724,0.5855920956524698,0.3122125589846793,-0.1612081280033531,-0.4085466226760155,0.24555549377562857,-0.1832111909744124,1.1221622527098292,-0.18264279802931166,1.2544218117787334,0.6778816441077651,-0.3072940064450323,0.06031615225390752,0.2800222364666689,-0.24266074586499453,-0.04548014625363739,3.0019729498710688,-0.08310022223400906,-0.08510684045382694,0.5171960344737869,0.20177257969587142,-0.015835305128700017,-0.24066643497174223,0.5651996618736155,-3.4861021912707173,-0.015372817018123097
ERX1121400_ERX1121400,-0.07712557377150236,-0.045785547344743854,0.0049148163385148436,0.15069603291692213,-0.01584486032302626,0.017524672241114952,0.09990350310345564,-0.040381511306121845,0.15637123098250535,-0.01538779744329315,-0.15033643653004736,-0.47221285799268176,0.1378958313442185,-0.0454406210594029,-0.11439195245634984,-0.0670527805622867,-0.11146730026460949,-0.1876727835243629,-0.4615867932092612,0.13108901508870252,-0.08279953475731616,-0.04257080471460182,-0.05440863005403288,0.0906064195343732,-0.20796097303522512,0.020231302154504,0.22203961740809075,-0.006090251015320736,-0.07581608328110012,-0.18323908358433005,-0.09076460566630357,-0.1793472601744124,0.8578798301778252,-0.07188298601716439,0.8567875616000429,0.05806343126109148,-0.09077459174503227,-0.09231827636176737,0.1343249564401392,-0.5951522091970974,0.377271624174472,2.5924682259080707,-0.03196822181484327,-0.08475082045382692,0.9508364643490002,-0.07335001026134717,-0.1430147485231602,-0.1645769412769369,0.13375120213630876,-3.6931119218171156,0.005421382981876888
ERX1121399_ERX1121399,-0.14523733377150236,-0.11550321134474387,0.2781482263385149,-0.12206086708307787,-0.05425549032302626,0.0016219422411149487,0.5099654149640063,-0.053670286872065986,-0.13094772901749463,-0.04242906144329315,-0.12493600514014258,-0.5615567179926818,0.1075949758276738,-0.30301200175146215,-0.05809968963380824,-0.42380650191248265,0.19654610945620388,0.16692205734518062,-0.1380224963249268,0.21817758328211045,0.08497877000547349,-0.06387854171460182,-0.05777318315861562,0.11608995991499871,-0.23520001254827264,-0.06142466097029001,0.44650506795497,-0.2465421460153207,-0.22435377540334256,0.2684650966292015,-0.03075263403676437,-0.1852029101744124,1.3858244964002808,0.15044491457125628,0.4455787310375119,0.2884674791594142,0.11015718825496773,0.12002505345690473,0.07465349016141665,-0.6450142504152218,0.1672463918254783,2.929699639906804,-0.3506104760983373,-0.2571367030538269,0.4346855866167172,-0.1982036480580934,-0.034615134035048345,-0.31186364758018925,0.3590028776857195,-3.089202018102016,-0.15292365701812313
ERX1121403_ERX1121403,0.19102931622849761,0.00932158265525615,0.013218996338514866,-0.028121997083077888,-0.05425549032302626,0.12417775224111494,0.26687688921960906,-0.053670286872065986,-0.13094772901749463,-0.015541612443293152,-0.04033389129453224,-0.3993143579926818,-0.11245813155577883,0.4408201537305164,-0.18313466534797332,-0.00888489123771588,-0.2008105568938907,0.19245197143689752,-0.642958018697109,0.500968410242763,-0.07143813622896217,-0.06387854171460182,-0.05624286786824313,0.26376397333691437,-0.2929059041517971,-0.023347362082417104,0.44890527409472214,0.4958453089846793,-0.1370473757348631,0.12416598970056114,-0.2907979724339996,0.041424159825587586,0.946088144052398,0.17619257821268194,1.2358580026463453,0.09784414735084779,0.0569277682549677,0.14498116014014384,0.30694771905149665,-0.1261219820087227,-0.0375447720558173,3.591793831222952,0.26362305358440186,0.25008277954617303,2.4113161226179427,1.7717877702801552,-0.08860389044558925,0.06972526179614191,0.34555443590154167,-1.9326611089961632,-0.28629481701812315
ERX1121406_ERX1121406,0.19524236622849767,-0.18790863734474386,0.6284233963385149,-0.047600067083077874,-0.05425549032302626,0.06247462224111494,0.7812909314588277,-0.053670286872065986,-0.13094772901749463,-0.01574768844329315,-0.11358696323071493,-0.7006282879926817,-0.143369431683301,0.07502080582609297,-0.1745342194916504,-0.0839157681539971,0.04414749397410167,0.4513417480107389,-0.303277059160054,0.6359357267753885,0.05619856343146401,0.46058810828539815,-0.05777318315861562,0.774448696078089,-0.30193988408408506,-0.06598216926997823,0.3390241276594337,-0.005153561015320718,-0.15551555946546092,0.03838584651228416,-0.19825495777505486,-0.1852029101744124,1.1953369541725676,0.6891613292866988,1.5032019195826258,0.31794452159027253,-0.17261985174503228,0.1390071750808275,0.3239049867248609,0.22647370170136094,-0.47915751014578967,3.9095965454772963,0.11271962559486098,-0.24520724245382694,2.1291597194841643,2.0755417860184475,0.3255591406979139,-0.22766446542796526,0.558618938297093,-1.3880393336866093,-0.13593871701812313
ERX1121401_ERX1121401,-0.019590933771502367,-0.18790863734474386,0.16370563633851484,0.1959447229169221,0.04376489967697374,0.429830872241115,0.4767275368801882,0.318762903886248,0.2938940709825054,0.08503221855670687,0.4515728388540685,-0.3445061579926818,0.04253886168723198,-1.1285644335399816,0.15285647503833505,0.4527842899572941,-0.07236892466318018,0.4780281840594509,-0.671871980833467,1.761240193698409,-0.12038511821870801,-0.01759371171460182,-0.053474373611474245,-0.01681752738974507,0.2149442617968692,0.0989096294184618,0.28199574410384787,-0.29634289101532074,0.41140432781587477,-1.0409189969293338,0.2577356544293774,-0.1852029101744124,0.6087274907718934,0.3459861970463327,1.466907175688661,2.0518644102541987,0.29082536825496774,0.043461497214002165,0.02170955091912352,-0.4834857335401759,0.07785665515275841,2.831576553139431,-0.2767488189032589,-0.08165140045382693,2.3687185388641057,4.606325726775437,-0.31823782705228676,0.6502207323238007,1.1136068745226622,-5.972723172441893,-0.19954212101812313
ERX1121407_ERX1121407,-0.07745111377150236,0.20758479265525615,0.13499047633851483,-0.024400297083077893,-0.04263468932302626,-0.08728957775888507,0.4137685855181439,-0.053670286872065986,-0.13094772901749463,-0.04242906144329315,0.09368795306355449,-0.4672757479926818,-0.03640765877598462,0.15528623055315796,-0.14223389540344195,-0.04977018689716611,-0.02611374333375327,0.17736460888440897,-0.15892917337512347,0.2424356913484298,-0.10900887171676127,0.16962291828539816,-0.05777318315861562,0.7190395502930031,-0.2903298874060938,0.014679667771506519,0.42687190275774434,-0.14981399101532072,0.2594155600667407,0.01894407096047912,-0.26869466328387853,-0.1852029101744124,0.6865433324599461,-0.09688599799440686,1.288767619709946,0.0742295530642274,-0.2165458567450323,-0.21818337181092273,0.08612743650819366,0.11028478941831987,-0.5099418435381826,2.131345370469409,-0.04614585608604066,-0.10707206045382692,2.432509694418248,1.2747558160065997,0.24675307462050156,-0.12842956563898977,0.25922169920267546,-0.9397988038431075,0.45508048298187687
ERX1121408_ERX1121408,0.10185891622849763,0.4162416626552561,-0.13039090366148515,0.4651169629169221,-0.05425549032302626,-0.21855817775888506,0.05616249362403469,-0.053670286872065986,-0.13094772901749463,-0.04242906144329315,0.49570426460086536,-0.4062219179926818,-0.10522753683971411,-0.2208528305988696,-0.18153240837366277,-0.10083845134276467,-0.13638860173258888,0.06250079767235395,-0.44616418702811605,0.45198599529138517,0.33276420275780993,-0.06387854171460182,-0.05777318315861562,0.6896198589329177,-0.1089984563588858,0.21231901088344363,-0.10767271918925247,0.48686674898467924,-0.5637682083750225,0.15577169180282402,-0.2771177624281654,-0.1852029101744124,0.8166982531255755,-0.19605023581045278,1.4660870015692598,-0.12324637871748689,0.3975075182549678,0.07624822039847778,0.3369131192308972,-0.04745431015780155,0.08724497090419225,3.9056587465483545,0.31680298939339335,-0.25863642045382695,2.2467891161800893,1.6396512356516693,0.3661033577314494,0.26659003075806575,0.7029150149832115,-2.6640473946487337,0.20784678298187687
ERX1121402_ERX1121402,0.03502008622849764,0.05697826265525613,-0.006684653661485143,-0.053692757083077886,0.0006447036769737374,0.27589955224111495,0.35944289966493725,-0.053670286872065986,-0.13094772901749463,-0.03773806714329315,0.015686170802800214,-0.6257294779926819,0.12309850250869714,0.027798573064564847,-0.05069621258922882,0.3143138697571055,0.022383650079514372,0.11307275628568969,-0.5119739622517387,0.8507071138943043,0.10339563493834603,0.2588881282853982,-0.05777318315861562,0.6339475474979581,-0.19932688126685366,0.06069802256298222,0.23547880654238407,0.2402406089846793,0.0941213630732658,-0.18020284603764658,-0.1451634037669053,-0.1852029101744124,0.8906662961601646,0.16534971401598655,1.6585856620853665,0.49068795502850726,0.004657618254967744,-0.006384593302058761,0.2332047900778862,0.26125428669691275,-0.2999581533614608,2.3043770675216932,0.03759298247060561,0.23294884954617306,2.878940206620224,2.980876926163004,0.28349230222345434,0.013036232600714293,0.7647041295936388,-0.5675427857433059,0.08952958298187685
ERX1121404_ERX1121404,-0.057845113771502366,0.15930250265525614,0.10521354633851485,0.0472207029169221,0.06311318967697374,0.036533982241114926,0.7368085933227688,-0.053670286872065986,-0.13094772901749463,-0.04242906144329315,-0.5380417227808498,-0.6804423179926817,-0.04800803600141071,0.0049381853226290184,-0.18221805322383056,-0.12471293837436698,0.1609727649769329,0.23725887979278903,-0.053423196790984506,0.2663985449623554,0.3425796804382777,-0.06387854171460182,-0.05488505016693655,0.2317196319409427,0.009145917885034216,0.010568719542627253,0.08752922384538475,0.19791325898467926,-0.01256213342947643,-0.4912299158783582,-0.09087934016683746,-0.1852029101744124,1.2388696204416314,0.3470924760958406,1.8056497775046583,0.28400983225327714,-0.06913185174503228,-0.02117459458163129,-0.050563927640824624,0.28549265740639895,-0.5553609117102658,2.7677352979687435,0.3197482982654496,0.05273887954617307,2.89246271821078,2.278506041870557,0.45005440408795505,-0.1541200974549759,0.980298940615765,-1.8281853849853786,0.21803964298187684
ERX1121405_ERX1121405,0.10727444622849763,-0.11437820734474387,0.22475879633851484,-0.22805213108307787,-0.03646225232302626,0.15220230224111492,0.3232805146440104,-0.053670286872065986,-0.08275672301749462,0.031101368556706845,-0.3029282152880827,-0.5407279879926818,7.245798625021838e-05,0.20315785218530882,-0.11639614242179508,-0.38310892277278236,-0.05446573099575508,0.08588420265497865,-0.37329924920636137,0.3486393431120225,-0.17014050073708875,0.11634688828539817,-0.057027740229344696,0.21717671365959612,-0.16671440298242263,-0.04890388427324287,0.07753716177282532,-0.03688174101532071,-0.17337467122531502,-0.08467497646227429,-0.09031021161079969,-0.1852029101744124,0.8616622351820233,0.060011940792806945,1.1484708092168745,0.11429358220145036,-0.044911951745032264,-0.35942670636003626,0.07041345648932629,-0.24056538903849667,-0.38762010973750316,2.6018447418609845,0.13661681333496267,0.02814904954617309,2.377217476329797,0.6859653350257173,-0.042188248098931624,-0.5372189633006301,0.4172327180399025,-1.5464179889352578,0.1119653129818769
ERX1121410_ERX1121410,0.14610836622849765,-0.08032582734474386,0.3337431763385148,-0.22699516208307788,0.009306329676973743,0.31454952224111493,0.31296982139914065,-0.04081855825067663,-0.13094772901749463,-0.04242906144329315,0.2993616334849909,-0.6000618779926818,0.010174516317890347,0.24344242144557413,-0.03528784376938021,-0.18159495787990554,-0.15592601572737402,-0.053063293859508365,-0.4697267662224922,0.44487630855512994,0.212757585504046,0.05272997228539818,-0.05777318315861562,0.7718788759222339,-0.2994223139476696,0.10651317026928324,0.37303189515977486,0.29292040898467925,0.021555703382414526,-0.08650569893749793,-0.11525336963116789,-0.1852029101744124,0.9282187116577261,0.125495484326794,1.5781303258413772,0.33831162950035587,-0.13578464174503227,-0.33131182032774653,0.33167531743263434,0.4677751437731772,-0.5713857331383587,2.9738741213971793,0.15541158692307527,0.13822412954617308,2.8743722173080064,2.5751236189372366,-0.0011973517263897948,-0.09664489675928567,0.7420410390818977,-1.0423285480438962,-0.025592167018123113
ERX1121409_ERX1121409,0.20320329622849764,0.06234058265525616,0.40741472633851483,0.07802576291692215,-0.05425549032302626,0.24044466224111494,0.3155053960862464,-0.053670286872065986,0.1278625709825054,-0.04242906144329315,-0.19282855722338565,-0.4968356179926818,-0.2288369741497429,0.24886674560648772,0.003350393581670996,-0.24694247947627773,-0.279632660623348,-0.3483465204889026,-0.3070178820658058,0.31583446837752915,-0.047052101366895416,0.17990144828539817,-0.057314355237357256,0.16267990050551462,0.006465512284130892,-0.0219629155532114,0.21519213713712593,-0.15259315101532073,-0.0405449258870722,0.08661673482272914,-0.17304748781955592,-0.1852029101744124,0.9134491342176976,-0.023452486212262896,1.3788087096686845,0.5187498329380915,-0.09825036174503227,0.22811495316814456,-0.03050573377747512,0.3770305655028441,-0.4580399082235589,3.3180526879487973,-0.25930772647845135,-0.036727960453826924,2.4748811424409345,1.6578147515824373,0.37734733598330905,-0.19013912199364436,0.4586927219401684,-0.912064557651386,0.2863667829818769
ERX1121411_ERX1121411,0.019961286228497632,0.04594062265525614,0.12965114633851485,-0.09293638708307789,-0.05425549032302626,0.307451872241115,0.2067486785454119,-0.053670286872065986,-0.13094772901749463,-0.04242906144329315,-0.21227221550826492,-0.5607599679926818,-0.05370349450201645,0.012988004213961318,-0.14116698714199333,-0.3131988375164603,-0.0765088505537892,-0.10995477387679409,-0.4360803607134871,0.5057038396090012,-0.011995802246702936,0.014406208285398181,-0.05777318315861562,0.47683771467044433,-0.2689907726948699,-0.032105902849914256,0.08961299073571205,-0.027110091015320692,-0.010847358808284913,-0.05978812331257721,-0.14416474350190053,-0.1780444567744124,1.017951279947379,0.07111335230734597,1.2264232437369986,-0.04971153324616906,-0.0311231017450323,-0.29760541092289117,0.008196684419030431,0.06045617819161597,-0.29561477048258267,2.4503933605282606,0.1757510010400044,-0.12227438045382694,1.5394962903761857,0.9349618415080826,0.3161032109593145,-0.0036169523982276797,0.3064220131155668,-0.8293545428113342,-0.09702415701812311
ERX1121412_ERX1121412,0.6385615662284976,0.18471681265525614,0.12168369633851486,0.05607902291692213,-0.04711472002302626,0.8259504222411149,0.32630875566047346,-0.053670286872065986,-0.13094772901749463,-0.04242906144329315,-0.08999504659624724,-0.32232118799268183,0.01990315779632168,0.11362349038277073,-0.10202070138051131,-0.21947468243709445,-0.08044650248851515,-0.2772998603187523,-0.5354610268259596,0.04760168485281846,0.01471957843710725,-0.06387854171460182,-0.05777318315861562,0.4253689348253151,-0.2948057528429341,-0.050319086029331134,0.05067782777330565,-0.29634289101532074,-0.14569411258161666,-0.32672756075605314,0.20440750255449341,-0.1852029101744124,0.9682158543967179,0.3329592779974281,1.4774397787724416,-0.09946901333100522,0.005505088254967705,-0.516216296073996,0.033916929253641315,-0.04338423686727677,0.004885420817952957,2.8897642748642025,0.18956503589166074,-0.22342794745382694,1.8654355203333342,1.038350308431623,0.3200622786669942,-0.4339643735454499,0.5524550708155624,-1.4807047082501226,-0.15233617701812313
ERX1121416_ERX1121416,0.06341323622849765,-0.14154360534474386,0.12426545633851485,-0.09801086708307788,-0.028232653323026262,0.3251666722411149,0.17108723204433063,-0.044700648317226296,-0.08458269701749463,-0.04242906144329315,-0.26665745931608403,-0.6287977179926818,0.1648933377709873,0.4072000913263093,-0.06642811820883826,-0.06179786915952745,-0.2612854891640978,0.10527694278475286,-0.399304284425071,0.5038661338404646,-0.07299230811889396,0.021970034285398177,-0.05515259307552438,0.3943870743542792,-0.18623280977539822,-0.05591372438358323,0.2871269902600566,0.1577628289846793,-0.03139401262169228,0.02495427298647135,0.008238178784227612,-0.1189012501744124,0.8856170278775874,0.11892352728607167,1.4373406298016844,-0.07671205315611207,-0.2598879017450323,-0.004947360778788212,-0.08669376690777597,-0.24300439494773785,-0.282265822052143,3.5495214850876433,0.17561292455530192,-0.07600162045382694,2.3503926812026457,1.4599454193586563,0.16252747626816122,-0.2627729149683895,0.4270165748834356,-1.5062956284915499,0.05447243298187687
ERX1121413_ERX1121413,0.09634396622849764,0.05367266265525614,0.08243541633851484,0.012786742916922111,-0.05425549032302626,-0.10649424275888505,0.1537536745507001,-0.053670286872065986,-0.13094772901749463,-0.04242906144329315,-0.1606976995408621,-0.6141534579926817,0.41617957486929447,0.5511370620033768,-0.1610846570886694,-0.2097190753201582,-0.23073858164759475,-0.0386983666414602,-0.388996359545509,-0.02960843159639892,0.07734688968535774,0.20958395828539822,-0.05777318315861562,0.19575155740299377,0.13698906640024622,-0.061047121547802,0.2157887471544706,0.20108422898467926,-0.16977542607647933,-0.3351774538017258,-0.07277530007386734,-0.1852029101744124,1.0123110250815754,0.24401246185218597,1.4803543535355632,0.049856482209533315,0.1180446182549677,-0.041452457584974844,0.0879163288170346,0.19527728055369198,-0.27321324093930555,3.509796361160381,0.6756349980022095,0.2635633795461731,2.3245053709697814,1.6079317349375375,0.11472968374336867,-0.1624500562581691,0.2759753954125046,-2.0573680566551085,-0.12477213701812312
ERX1121415_ERX1121415,0.18558469622849766,-0.01418128734474386,0.07473332633851484,0.1331817129169221,-0.03546100332302626,0.16102862224111492,0.2575938813233093,-0.011467484894729492,-0.13094772901749463,-0.02986056744329315,-0.1665853257211959,-0.5616121379926817,0.08008555871691536,0.24880658691564309,0.013484836287846275,0.057471806471417086,-0.20251499199889195,-0.4318107840838292,-0.4493367280973679,0.5607868857513549,-0.15659201651217575,0.06082404828539818,-0.05777318315861562,0.15331484191601819,-0.28316287106798144,-0.030235434776050583,-0.08238015835701606,-0.2900393950153207,0.0068973714540112585,0.039042167581800236,-0.004921373762063641,-0.1852029101744124,0.6385841629963831,0.12074034892365273,0.8192719925616754,-0.11119343803710713,-0.2091567317450323,-0.08641756307304771,-0.2327393726000786,-0.48973862903720544,-0.21417659455091065,0.9455919376482195,-0.027599279658189674,0.011310439546173057,1.6141656000720161,0.047109805256798094,-0.15119186561211007,-0.37641375779010955,0.10484087918278484,0.11431582780832682,0.012209402981876893
ERX1121418_ERX1121418,-0.11369062377150235,-0.18790863734474386,0.12305231633851485,-0.010439007083077878,-0.04627576732302626,0.5261106722411149,-0.07614987411029595,-0.053670286872065986,-0.13094772901749463,-0.04242906144329315,-0.4670844251472607,-0.43496281799268177,-0.10480787869006311,0.23276169988366488,-0.049503947391258823,-0.14972652302806366,-0.4581875571938252,-0.10893609184516118,-0.676441803223671,0.35482811696999517,-0.16824796228168848,0.013198648285398185,-0.05777318315861562,-0.14526824188564524,-0.30193988408408506,-0.05072368255090291,-0.2646469329460047,-0.1828457610153207,-0.21305795662585975,-0.5783859022105438,-0.046451150094245774,-0.1852029101744124,0.7346670305404306,-0.011177404030043997,1.0952505125247445,-0.19440815627467445,-0.30329475874503226,0.0654294569830598,-0.02810582800708794,-0.4715312967299171,0.1132863968961011,1.1532295421520846,0.30859626073277824,-0.18155923045382694,1.4652397367152818,-0.5682835610153365,-0.047321475648560596,-0.44417811935018237,-0.10104565868267801,-2.3336611917434653,-0.2783150940181231
ERX1121414_ERX1121414,0.10800540622849764,-0.07483751734474386,-0.10413678566148515,-0.1281544370830779,0.026624874676973734,0.34066382224111497,0.11369642084523568,-0.053670286872065986,-0.13094772901749463,-0.04242906144329315,-0.05165839754183499,-0.5479926579926817,-0.15275633766402952,0.3339394732350629,-0.18030726411041267,-0.1361453428094132,-0.34068988767020436,0.1440388129802892,-0.670217348444193,0.5418311741797031,0.11519705604051644,0.2198708982853982,-0.05777318315861562,0.47311733118477184,-0.12388731071523074,0.10150750387620323,0.07314207564383868,0.39782250898467925,0.14973953519441807,0.05083835339435083,0.029673811096364466,-0.1852029101744124,1.0579052037646097,0.29427059185315874,1.5050699143959791,0.10580038751657428,0.04954975825496771,-0.23387302593207826,0.10117164915807242,0.11906819657593282,-0.560226382973837,3.3152641383312424,-0.004579249575984712,0.09287211954617308,2.126831544502773,1.6553543527939165,0.09947819600696972,-0.09690860430113912,0.4202020372446822,-1.104951145943758,0.11392368298187688
ERX1121417_ERX1121417,0.051333706228497644,0.007447672655256143,0.10078055633851485,0.03165271291692212,-0.01797983032302626,0.10976356224111494,0.24587565777077913,-0.03303400134987102,-0.11773702101749463,-0.04242906144329315,-0.12682238767562093,-0.5857251379926818,0.00016510424300314464,0.2996734880629718,-0.12373795633842485,-0.19862807759500972,-0.2002847685775705,-0.028818495853565107,-0.3661130496002172,0.1812977158684117,-0.06177535791775107,0.11431466828539817,-0.05706442543395025,0.42581943321053295,-0.1681136834276522,0.024630007909875143,0.28950938819488625,-0.0328630910153207,-0.19827079893637023,-0.1093826192534193,-0.16685783416485336,-0.14892725017441238,0.9176968834501777,0.17748427468531772,1.0595052929807989,0.13849543426427147,-0.006642281745032286,-0.05511590689104118,-0.04888496241318263,-0.16954033875990704,-0.30631616415955243,2.4538057292520246,0.17542275856867112,0.021731409546173086,1.726542194095016,0.9832877558518901,0.04870326962997473,-0.24533563619752918,0.3937921278237275,-1.2781468401120692,0.020514322981876887
